,logS,SMILES
1531,-6.057758885499999,CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC
3458,-8.3487503358,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCCCCCCCCCCCCCCCC
9445,-5.22,CCCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1
8805,-1.25,O=C(NC(=O)C(=O)C1=O)N1
3920,-4.2686,Cl[S](=O)(=O)c1ccc(I)cc1
5785,-6.6375,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
5368,0.4084,CNCC(O)C(O)C(O)C(O)CO
8264,-7.33,ClC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2Cl)C(=C1)Cl
7221,-1.89,O=C1NC(=O)C2(CC2)C(=O)N1
5508,-2.9771,O=C(Nc1ccccn1)c2cccnc2
6582,-6.5663,Cc1c2ccccc2c(C)c3ccccc13
7357,-4.47,CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2(O)C#C
6058,-2.4272,CN(C)C(=O)Nc1cc(on1)C(C)(C)C
5166,-6.3563,Clc1ccc(cc1)C(=C(Cl)Cl)c2ccccc2Cl
7949,-2.11,OC(=O)C1=CC=CC(=C1C(O)=O)O
2900,-2.9611061362,O[S](=O)(=O)c1ccc2nc([nH]c2c1)c3ccccc3
5103,-1.833,OC(=O)C(CSSCC(NC(=O)Cc1ccccc1)C(O)=O)NC(=O)Cc2ccccc2
9440,-4.18,CC1CCC(C(C)C)C2=C1C=NC(NS(=O)(=O)C1=CC=C(N)C=C1)=N2
6023,-3.2166,Cc1cc(C)nc(Nc2ccccc2)n1
669,-3.8432685623,CCCCCC(CO)Cc1ccccc1
4845,-1.0556,COC(=O)CNC(=O)c1ccccc1
8688,-3.1,C1CCCCC1
3956,-0.8005,CCOC(=O)CCl
5133,-0.6325,CC(C)C(NC(C)=O)C(O)=O
8030,-2.11,CCCCCC(=O)OCN1C(=O)NC=C(F)C1=O
3609,-8.4761487948,O=C1N(CCc2ccccc2)C(=O)c3ccc4c5ccc6C(=O)N(CCc7ccccc7)C(=O)c8ccc(c9ccc1c3c49)c5c68
426,-3.5779623367,CC(C)(C)c1ccc(cc1)C(O)=O
5488,-3.5583,Nc1cc(ccc1Br)[N+]([O-])=O
8603,-3.107,COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
1030,0.6609213970000001,N.[Fe+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
7365,-4.97,CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
7896,-2.77,OC(=O)/C=C(Cl)/C1=CC=CC=C1
6163,-2.4821,CC(CN1CC(C)OC(C)C1)Cc2ccc(cc2)C(C)(C)C
4118,-1.8253,NC(=O)OC1(CCCCC1)C#C
3406,-7.9052553562,CCN(CC)[S](=O)(=O)c1ccc(OC)c(N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)c(OC)cc4OC)c1
1708,0.5538399496,[Na+].OC(COCC=C)C[S]([O-])(=O)=O
3193,-0.7667514499,[Na+].[Na+].[Na+].[Na+].Oc1cc(O)c(cc1N=Nc2ccc(Nc3ccc(cc3[S]([O-])(=O)=O)[N+]([O-])=O)cc2)N=Nc4cc(cc5cc(c(N=Nc6ccc(Nc7ccc(cc7[S]([O-])(=O)=O)[N+]([O-])=O)cc6)c(O)c45)[S]([O-])(=O)=O)[S]([O-])(=O)=O
6686,-1.3798,OCCCc1ccccc1
3615,-7.472819969600001,CCN(CC)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(C)c1
9615,-4.44,CCOC1=CC=C(NC(=O)NC2=CC=C(OCC)C=C2)C=C1
5403,-2.3466,CC(C)OC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O
377,-2.4650077569,CC1=C(C=O)C(C)(C)CC=C1
7599,-2.08,CCOC(=O)C(CC)(CC)C(=O)NC(N)=O
2151,-1.5314234319,CC1CC(NC(N)=O)NC(=O)N1
624,-4.9587331394,CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC
1799,0.1263337648,[Na+].[Na+].[O-][S]([O-])(=O)=O
2913,-2.9085159963,COC(=O)C1C(=CCCC1(C)C)C
844,-5.3087460931,CN(CCOC(=O)C=C)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
9808,-4.64,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
2423,-0.57344678,CCCC1CO1
2402,-0.742461176,OCCOc1ccccc1
8585,-1.259,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O
2986,-4.1007061575,CC12CCC(=O)C=C1C=CC3C2CCC4(C)C3CCC45CCC(=O)O5
778,-2.9027228224,C1CC(CCN1)N2CCOCC2
5921,-1.1648,CC(C)(NC(N)=O)C(O)=O
8133,-5.91,ClC1=CC=C(OC2=C(Cl)C=CC=C2Cl)C=C1
1350,-5.1052907305,Oc1ccc(c(O)c1O)C(=O)c2ccc(O[S](=O)(=O)c3cccc4C(=O)C(=CCc34)N=NN=N)cc2
3531,-7.830582616799999,CCOc1ccc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccc(OCC)cc4)c(Cl)c3)C(C)=O)cc1
5164,-2.3849,Nc1nc(N)nc(Cl)n1
3476,-7.304443806799999,CC(=O)Nc1ccc(NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(ccc4Cl)C(N)=O)/C2=O)cc1
2836,-2.2628407967,CCCCC(CC)C=O
7085,-0.5642,CN1N(C(=O)C=C1C)c2ccccc2
3215,0.8855791863,OCCCOC(=O)C=C
857,-3.0592783722,CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O
6777,-4.2907,Cc1cc(C)c2ccccc2c1
6768,-2.2473,BrCCC=C
4262,-6.0,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
9863,-4.02,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O
1384,-4.1928799405,O=[S](=O)(c1ccccc1)c2ccccc2
1821,-0.4366004304,[Na+].Cc1cc(ccc1N\N=C2\C(=O)C=Cc3ccccc23)[S]([O-])(=O)=O
3606,-7.379569278300001,CCN(CC)c1ccc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1
1126,-4.2909341502,CC(C)(C)OOC(C)(C)c1ccccc1
8945,-1.37,CC1=NC2=C(C=CC=C2)N=C(C)C1
6057,-4.3265,CC(C)Oc1cccc(NC(=O)c2ccccc2C)c1
9812,-1.87,CCCCCC(=O)OC
9307,-3.95,CCCCCOC(=O)C1=CC(Cl)=C(O)C=C1
859,-1.8219317146,CCCCCC(O)C=C
1343,-3.7844860574,[K+].CCCCCCCCCCCCO[P](O)([O-])=O
8155,-4.14,CC(=O)OC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1
4021,-1.2657,CC(C)COC(C)=O
8957,-2.82,NC(=O)OCC1CSC2(CCCCC2)O1
1305,-3.0097265709,CC(=O)OC1=CCC2C3CCC(C3)C12
4293,-0.8462,[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N
9438,-4.4,CCCCCCCC1=CC(=O)N(CCC(=O)O)C=C1
8255,-8.06,ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C=C1
2471,-1.5499606595,CCCCOCC
7990,0.3,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O
6349,-1.0798,CC(C)(OC1CCCCC1)C(O)=O
6500,-5.1467,CCN(CC)C(=O)n1cnc(n1)[S](=O)(=O)c2c(C)cc(C)cc2C
3497,-7.6922433716,FC(F)(F)c1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(ccc7Cl)C(F)(F)F)\C5=O)cc4Cl)c1
9850,-5.153,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 
5362,-1.5961,CC1(C)C2CCC1(C)C(N)(C2)C(O)=O
6373,-1.0397,ClC(Cl)C(=O)N(CC=C)CC(=O)NCC=C
9238,-1.49,N#CCCNC(CC1=CC=CC=C1)C(=O)O
1082,-1.3156745209,Nc1cc(ccc1C(O)=O)[S](O)(=O)=O
380,-2.4880091207,CC(C)C1CCC(C)CC1O
2671,0.6456305496,[Cr+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
4344,-1.1673,OC(=O)CCCCCCC(O)=O
1040,-4.1342944341,CCOC1CC(C)CC(C)(C)C1
3197,-0.4691061177,[Na+].CC(C)CCCCCCCOC(=O)CC(C(=O)OCCCCCCCC(C)C)[S]([O-])(=O)=O
3999,-3.5228,Cc1cccc(Cl)c1
818,-4.9417913147000005,CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2
3516,-6.4573217576,Clc1cccc2C(=O)c3cc4Nc5c(Cl)cccc5C(=O)c4cc3Nc12
3237,1.2286477338,CNC=O
1956,-2.5804798622,[NH4+].[NH4+].[NH4+].[NH4+].[O-][Mo]([O-])(=O)=O.[O-][Mo]([O-])(=O)=O
7516,-4.47,CC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3
9751,-1.79,Oc1c(Cl)cccc1Cl
5167,-2.2994,CN1C(=O)N(C)c2n[se]nc2C1=O
8266,-7.7,ClC1=CC=C(Cl)C(=C1)OC2=C(Cl)C(=C(Cl)C=C2)Cl
8629,-0.265,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@H](C)CC(=O)[C@H]13
6735,-0.2537,OCC(Cl)(Cl)Cl
5505,-2.5785,ClCC(Cl)(Cl)CCl
6824,-5.7983,Clc1cccc(c1)c2cccc(Cl)c2
2919,-2.9689885527,Clc1ccc2CC(=O)Nc2c1
7723,-3.22,FC1=CNC(=O)N(C(=O)OC2=CC=CC=C2)C1=O
5195,0.966,NCc1ccncc1
2960,-3.5342474855000003,CC1(C)CCC=C(C1)C(=O)CCC=C
1389,-1.9643492148,OC(=O)CS
9258,-0.3,CC1C(=O)CCC2C(O)CCC(O)C12
5712,-0.4598,Cc1snnc1C(O)=O
6450,-3.092,CC(Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1)C(O)=O
2781,-2.1440495587,CCCCCCCCC(=O)N(C)C
3291,-0.4376461111999999,[Na+].[Na+].CC(CCO[S](=O)(=O)c1ccccc1)[N-]c2ccc([N-]C(C)CCO[S](=O)(=O)c3ccccc3)c4C(=O)c5ccccc5C(=O)c24
7498,-5.12,CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC23C
8160,-1.24,COC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
2930,-2.8690757364,O=[P]12OB(O1)O2
9329,-4.38,CCCCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1
5292,-0.7328,CC(C)CC(NC=O)C(O)=O
5052,-0.1191,Cc1ncc2nccnc2n1
9511,-1.45,CN(O)C(=O)C1CCCCCC1
7275,-0.92,CCC1C(=O)NC(=O)NC1=O
4133,-4.4213,Oc1cccc2C(=O)c3ccccc3C(=O)c12
1238,-5.7917926889,C\C=C(/C)C(=O)OCCC(C)CCC=C(C)C
382,-2.5631304762,Nc1ccc(Nc2ccccc2)cc1
7299,-5.19,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
2755,-2.0750002801,[H+].[Cl-].Nc1cc(Cl)ccc1Cl
1180,-5.6941064111,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2
8831,-2.62,NC(=O)OCCCCCCC
1033,-2.3069323017,CC(=O)Nc1ccc(cc1)[S](=O)(=O)CCO
8036,-1.66,CCC1(CCC(=O)N(CO)C1=O)C2=CC=CC=C2
4435,-1.565,C1C=CC=C1
5667,-2.4817,Clc1ccc2COC(=O)c2c1
6580,-6.2918,[O-][N+](=O)c1c2ccccc2cc3ccccc13
8325,-5.85,CCCN1C(=O)N(CCC)C2=C([NH]C(=N2)[C]34CC5[CH2]C(C[CH]3C5)C4)C1=O
9457,-0.4,O=C(O)CC(O)CCC1=CCCC1=O
5517,-0.4405,CCCCNCC
6061,-1.8779,CCCC(C)CC(C)O
8995,-1.12,CC(C)C(NCCC#N)C(=O)O
7336,-2.42,CNC(=O)OC1=C2OC(C)(C)CC2=CC=C1
214,-2.2522030039,Cc1cc(C)c(C)c(O)c1
8673,-3.02,CCCCC1=C(C)NC(=NC1=O)NCC
6916,-5.2939,CO[P](=S)(OC)SCSc1ccc(Cl)cc1
9924,-8.06,CC1=C(Cl)C=C(Cl)C(CC2=CC(Cl)=CC=C2Cl)=C1
7773,-3.02,CCN1C=C(C(=O)OCOC(=O)C(C)C)C(=O)C2=C1N=C(C)C=C2
2936,-3.2596343038,C1CN(CCO1)SSN2CCOCC2
4371,-4.1938,Oc1c(Br)cc(Br)c2cccnc12
2626,-0.8004343948,[Na+].[Na+].[Na+].CCN(c1ccccc1)c2nc(Cl)nc(Nc3cc(cc4C=C(\C(=N/Nc5ccc(C)cc5[S]([O-])(=O)=O)C(=O)c34)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2
3667,-0.945,NCCc1c[nH]c2ccc(O)cc12
3199,0.5063442706,[Cl-].COC[P+](c1ccccc1)(c2ccccc2)c3ccccc3
9108,-3.52,COC1=C2OC=CC2=CC2=C1OC(=O)C=C2
3170,0.142087324,[Na+].CCCCCCC(CCCC)CO[S]([O-])(=O)=O
1587,-6.1267351667,[Ag+].[C-]#N
6226,-2.4884,CCCCCCOC(=O)C(C)OC(=O)C(C)O
9877,-1.99,FC(F)(Cl)Cl
6759,-1.9598,Cc1[nH]c2ccccc2n1
7417,-1.7,NC1=C(C2=CC=CC=C2C=C1)[S](O)(=O)=O
559,-3.7423730992,Oc1ccc(cc1)c2ccc(O)cc2
5343,-2.4845,CC1=C(Cl)C(=O)N(C(=O)N1)C(C)(C)C
6957,-0.5115,Cc1cncc(C)c1
2069,-1.2757105223,CCN1CCCCC1
8181,-4.86,CC(=O)C1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O
4622,-4.0326,CCCCCN(CCCCC)CCCCC
9050,-2.73,COC(=O)C(C#N)C(=O)CC(C)C
7010,0.4349,[Cl-].[Cl-].C[n+]1ccc(cc1)c2cc[n+](C)cc2
9095,-2.97,COC(=O)C1=CC=C(C(=O)O)C=C1
8979,-3.62,O=C1NC(=O)C2=C(N1)NC(=O)N2
1756,0.7104893861,O=C1CCO1
5358,-0.2374,OC(=O)C(S)CS
4569,-1.1887,CCC(Cl)[N+]([O-])=O
9168,-1.86,CCOC(=O)C(CC1=CC=CC=C1)NC(C)=O
4137,-3.1926,OC(=O)c1cc(nc2ccccc12)c3ccccc3
6622,-4.5591,[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl
513,-3.7036943449,[Ca++].[O-][Mo]([O-])(=O)=O
9621,-6.39,COC(=O)C1=C(O)C=CC(CCC2=C(OC)C=CC(OC)=C2)=C1
8842,-0.17,O=C(N(C(=O)C(N(C=N1)CC(O)CO)=C12)C)N2C
787,-3.8931862,C=CCCCCCCCCC=O
9851,-5.36,CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 
7438,-4.4,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)C(F)(F)F
4555,0.8264,CCC(CO)(CO)[N+]([O-])=O
2982,-3.6731547352,F[S](F)(F)(F)(F)F
6610,-3.5435,Brc1cccc(Br)c1
9497,-3.21,O=C(NO)C1=C(N=CC2=CC=CC=N2)C=CC=C1
6820,-0.6996,CCCCN(C)N=O
4285,-1.6135,CN=C(N)N
4192,-0.0601,O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl
6372,-2.2601,COC(=O)C1(CC1)[S](=O)(=O)c2ccccc2
3257,1.0124096986,[K+].[S-]C#N
1012,-4.1734842136,CCC(=O)OC1CCC(CC1)C(C)C
6473,-2.8014,CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1
7566,-5.21,COC1=C2C(=O)C3=C(C=CC=C3)N(C)C2=C4C=CC(C)(C)OC4=C1
7776,-5.15,CC(OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C
375,-2.4948513605,CC(=C)C(=O)Oc1ccccc1
6929,-6.2375,CO[P](=S)(OC)Oc1ccc(Sc2ccc(O[P](=S)(OC)OC)cc2)cc1
6810,-2.6376,CCCCOCCCC
6054,-6.5557,Clc1ccc2cc(Cl)cc(Cl)c2c1
706,-0.6229628479,Nc1cccc(O)c1
9799,-1.8,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F 
109,-4.4255032449,CC(C)CC(C)CC(C)\C=C(/C)C1CC(=O)OC1=O
9844,-4.553999999999999,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 
8299,-4.94,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(Cl)C(=C2)Cl
7654,-1.71,CN(C)C(=O)COC(=O)C1=C(O)C=CC=C1
3155,0.316191362,CN(C)CCCNC1CC(C)(C)NC(C)(C)C1
5910,-3.1234,Cc1cc(C)c(OCC(O)=O)c(Br)c1
5599,-0.6787,NNC(=O)c1sccn1
597,-2.8302990647,CN(C)C(=S)SC(=S)N(C)C
3072,0.3126582838,[Na+].[Na+].CN(CC(O)=O)C(N)=N[P]([O-])([O-])=O
6783,-5.3106,O1c2ccccc2Oc3ccccc13
8811,-2.71,c1c(S)nc2cncnc2n1
8469,-5.42,FC(F)(F)N=C1SC(=NC2=CC=CC=C2)N(C3=CC=CC=C3)C1=NC(F)(F)F
2983,-4.0572475801,CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C
5229,-1.3391,OC(=O)c1ccc(c(c1)C(O)=O)[N+]([O-])=O
1139,-5.0994877858,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23
2730,-0.4249436743,[Y+3].CC([O-])=O.CC([O-])=O.CC([O-])=O
2307,-1.144796153,C1N(CCOC1)C2=NC(=NC(=N2)NC3=C4C(=O)/C(=N/NC5=CC=CC=C5)/C(=CC4=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-])NC6=CC(=C(C=C6)/C=C/C7=C(C=C(C=C7)NC8=NC(=NC(=N8)N9CCOCC9)NC1=C2C(=O)/C(=N/NC3=CC=CC=C3)/C(=CC2=CC(=C1)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
6046,-1.66,CC1=C(C)[S](=O)(=O)CC[S]1(=O)=O
9186,-3.35,CCC(CC)(CC1=CC=C(C)C=C1)C(=O)NO
900,-4.1912351395,CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C
5335,-0.3063,OC(C(O)c1ccccc1)C(O)=O
6870,-3.1364,S=C=NCc1ccccc1
6730,-0.253,CCC(=O)CC
5075,-3.3555,ClC(Cl)C(=O)Nc1ccccc1
2314,-0.6667259261999999,CC(C)C(O)C(C)(C)CO
2714,0.8964494062999999,ClC(=O)C(Cl)=O
8785,-1.78,O=C(Nc(ccc(c1)F)c1)C
2384,-1.3025954999,[Co++].[Co++].[Co++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
9515,-0.42,CCN(C)N=NC1=CC=C(C(=O)O)C=C1
6802,-1.9548,CCCCC[N+]([O-])=O
1446,-4.2526115544,CCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O
8403,-0.35,CCCN(CCC)CC1=CC=CC(=C1)C(=O)OCCOC[N]2C=NC3=C2N=C(N)NC3=O
4747,-1.4493,CN1C(=O)N(C)c2nc(C)n(C)c2C1=O
4388,-1.4249,ONC1=C(CCCCC1)N=O
6885,-0.8147,ClCCN(CCCl)[P]1(=O)NCCCO1
2166,-0.3120594734,[K].OB(O)O
8609,-2.0,Fc1ccccc1F
6397,-1.5171,CCOc1ccc(NC(C)=O)c2cccnc12
8334,-3.73,CNN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCN(C)CC3)C(=C2)F
9566,-5.62,CC1(N)CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1
8356,-3.61,OC1=CC2=C(C(=C1)O)C(=O)C=C(O2)C3=CC(=C(O)C=C3)O
9042,-2.63,NS(=O)(=O)C1=NC2=C(C=CC=C2)S1
3223,0.8352249534999999,CC(CCC(O)=O)C(O)=O
8535,-1.604,COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(C)nc(OC)n2
4422,-7.3387,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
3563,-8.983050454099999,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC
8110,-2.25,CCCCCCC(C(C)O)[N]1C=NC2=C1N=CN=C2N
8208,-6.77,ClC1=CC=C(OC2=C(Cl)C=CC(=C2)Cl)C(=C1)Cl
889,-1.9401514115,ClCCCBr
9602,-6.97,CCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1
2187,0.332748699,[Na+].[O-][S](=O)(=O)CCBr
9009,-3.62,NC(CSCCCCSCC(N)C(=O)O)C(=O)O
1622,-6.8949548476,CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CC(O)CO
747,-3.9764017843,CCOC(C)OC(C)(CCC=C(C)C)C=C
2360,-1.6601758755,COc1ccc(C)cc1N
3445,-5.968106766699999,[O-][N+](=O)c1ncn(CC(=O)Nc2cc(ccc2Cl)C(F)(F)F)n1
3373,-7.7398036692,[Ca++].Cc1ccccc1NC(=O)CC(=O)CN=Nc2ccc(cc2[N+]([O-])=O)[S]([O-])(=O)=O.Cc3ccccc3NC(=O)CC(=O)CN=Nc4ccc(cc4[N+]([O-])=O)[S]([O-])(=O)=O
4505,-4.4001,Brc1ccc2ccccc2c1
4537,-0.4988,CCCC(C)(C)O
3710,-1.5704,Cc1cc(O)ccc1Cl
9805,-3.09,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO
5562,-3.3192,Oc1ccccc1[S](=O)(=O)c2ccccc2O
1206,-5.5511481213,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O
8697,-4.74,c1ccc2c(C)cccc2c1C
3376,-7.4985586512,O.O.O.O.O.O.O.O.O.[Al+3].[Al+3].[O-][S]([O-])(=O)=O.[O-][S]([O-])(=O)=O.[O-][S]([O-])(=O)=O
2227,-1.2223096235,[Na+].[Na+].Cc1ccc2nc(sc2c1[S]([O-])(=O)=O)c3ccc(cc3)N=Nc4ccc(cc4)c5sc6c(ccc(C)c6[S]([O-])(=O)=O)n5
3952,-1.3067,OCC(O)COc1ccc(Cl)cc1
3703,-2.1757,CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3
6298,-0.3736,CCOC(C)CCO
325,-5.0416978328,CCCCCCCCCCCCCC.CCc1ccccc1.c2ccccc2.c3ccc4ccccc4c3.c5ccc6cc7ccccc7cc6c5
6321,-3.1882,CCc1cccc(C)c1N(COC(C)C)C(=O)CCl
1442,-4.2206388586,N#Cc1ccccc1/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N
6036,-5.5263,CCO[P](=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
6986,-2.8951,CCO[P](=S)(OCC)SC[S](=O)(=O)C(C)(C)C
7103,-2.0909,COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C6CN7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC
9356,-2.96,COC1=C(Cl)C=C(Cl)C(OC)=C1O
5744,-1.756,CC(=O)Nc1ccc(Br)cc1C
6128,-5.6603,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1
6879,-4.187,CN(C)CCCN1c2ccccc2CCc3ccccc13
8388,-5.84,CC1(O)CC(C2=CC=C(Cl)C=C2)C3=C(O1)C4=C(OC3=O)C=CC=C4
7371,-1.97,OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
6229,-5.0248,Nc1c(Cl)c(Oc2ccccc2)ccc1[N+]([O-])=O
2071,-1.9594675236,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O.C2CN=C(N2)c3ccccc3.C4CN=C(N4)c5ccccc5
3616,-7.397875398099999,CCCCCCCCCCCCCC(=O)OCC(O)CO
252,-4.5673029377,CC(COC(=O)c1ccccc1)OC(=O)c2ccccc2
9749,-2.67,Oc1cc(Cl)cc(Cl)c1Cl
348,-2.5886676064,COc1cc(C=O)ccc1OC(=O)C(C)C
1243,-6.0107803553,CCCCCCCC[Sn](Cl)(Cl)Cl
8471,-3.8,CC1CN(CCN1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=C(F)C=C(F)C=C4)C(O)=O
6015,-10.1035,Clc1cc(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl
832,-5.1145685291000005,CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C
3462,-8.2171679788,CN[S](=O)(=O)c1cc(OC)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)cc1C
5193,0.9095,Cc1cc(C)c[n+]([O-])c1
244,-2.6919272706,Nc1ccc(c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O
3293,-2.2251369084,Fc1cccc2CC(=O)Nc12
6180,-7.47,Clc1cc(Cl)cc(c1)c2cc(Cl)c(Cl)cc2Cl
9355,-0.36,CC1=CC=C(S(=O)(=O)NCl)C=C1
8051,-3.66,CCC(CC)(C(=O)NC(N)=O)C(=O)OCC1=CC=CC=C1
2208,1.377095201,[Mn++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
8293,-3.59,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CC=N2
3778,-4.3158,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
7628,-3.05,COC1=C(O)C=CC(=C1)\C=C\C(O)=O
8422,-2.13,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(Br)C=C2)S1
3303,-1.4436540675999998,CC1=C(C#N)C(=O)N(CCC(O)=O)C(=C1)O
8990,-5.16,COC(=O)C1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1
3327,-4.3992383437,[O-][N+](=O)c1cc2c3ccccc3C(=O)c4ccc5c6ccc7C(=O)c8ccccc8c9ccc(c6c79)c1c5c24
7464,-4.71,CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO
73,-4.1510889183,CCCCOCCOCCOCc1cc2OCOc2cc1CCC
2122,1.6264407184,OCCCCCCO
6799,0.2721,CCCC(N)=O
2420,0.0845613317,[Na+].CC(=O)[C-]1C(=O)OC(=CC1=O)C
5011,-3.2987,CCCCCCCCC#N
8735,-0.49,O=COCCC
5477,-1.598,ClC/C=C/Cl
